trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
155,right,2025-12-17 11:49:18.834749,2025-12-20 07:25:15.425297,2025-12-17 11:49:19.323161,-243356.102136,hit
156,right,2025-12-17 11:49:22.834749,2025-12-20 07:25:15.424935,2025-12-17 11:49:23.388127,-243352.036808,hit
157,left,2025-12-17 11:49:24.834749,2025-12-20 07:25:15.427656,2025-12-17 11:49:25.377185,-243350.050471,hit
158,left,2025-12-17 11:49:29.834749,2025-12-20 07:25:15.428404,2025-12-17 11:49:30.348914,-243345.079490,hit
159,left,2025-12-17 11:49:33.834749,2025-12-20 07:25:15.428041,2025-12-17 11:49:34.323533,-243341.104508,hit
160,right,2025-12-17 11:49:35.834749,2025-12-20 07:25:15.424958,2025-12-17 11:49:36.321607,-243339.103350,hit
161,right,2025-12-17 11:49:39.834749,2025-12-20 07:25:15.424595,2025-12-17 11:49:40.309195,-243335.115400,hit
162,left,2025-12-17 11:49:46.834749,2025-12-20 07:25:15.428563,2025-12-17 11:49:47.298282,-243328.130281,hit
163,right,2025-12-17 11:49:51.834749,2025-12-20 07:25:15.429311,2025-12-17 11:49:52.305797,-243323.123514,hit
164,left,2025-12-17 11:49:55.834749,2025-12-20 07:25:15.428948,2025-12-17 11:49:56.583809,-243318.845140,hit
165,left,2025-12-17 11:49:57.834749,2025-12-20 07:25:15.425864,2025-12-17 11:49:58.308219,-243317.117645,hit
166,right,2025-12-17 11:50:04.834749,2025-12-20 07:25:15.429833,2025-12-17 11:50:05.276828,-243310.153004,hit
167,left,2025-12-17 11:50:09.834749,2025-12-20 07:25:15.424776,2025-12-17 11:50:10.359306,-243305.065470,hit
168,right,2025-12-17 11:50:11.834749,2025-12-20 07:25:15.427497,2025-12-17 11:50:12.260336,-243303.167161,hit
169,right,2025-12-17 11:50:13.834749,2025-12-20 07:25:15.424889,2025-12-17 11:50:14.301037,-243301.123853,hit
170,right,2025-12-17 11:50:17.834749,2025-12-20 07:25:15.429855,2025-12-17 11:50:18.370355,-243297.059501,hit
171,right,2025-12-17 11:50:24.834749,2025-12-20 07:25:15.428019,2025-12-17 11:50:25.428374,-243289.999645,hit
172,left,2025-12-17 11:50:31.834749,2025-12-20 07:25:15.425683,2025-12-17 11:50:32.343942,-243283.081741,hit
173,left,2025-12-17 11:50:36.834749,2025-12-20 07:25:15.426930,2025-12-17 11:50:37.384879,-243278.042051,hit
174,left,2025-12-17 11:50:38.834749,2025-12-20 07:25:15.429651,2025-12-17 11:50:39.370669,-243276.058982,hit
175,right,2025-12-17 11:50:43.834749,2025-12-20 07:25:15.424595,2025-12-17 11:50:44.357806,-243271.066789,hit
176,left,2025-12-17 11:50:47.834749,2025-12-20 07:25:15.424708,2025-12-17 11:50:48.310802,-243267.113906,hit
177,right,2025-12-17 11:50:51.834749,2025-12-20 07:25:15.429674,2025-12-17 11:50:52.446421,-243262.983253,hit
178,left,2025-12-17 11:50:55.834749,2025-12-20 07:25:15.429311,2025-12-17 11:50:56.421562,-243259.007749,hit
179,left,2025-12-17 11:50:57.834749,2025-12-20 07:25:15.426227,2025-12-17 11:50:58.373421,-243257.052806,hit
180,right,2025-12-17 11:51:04.834749,2025-12-20 07:25:15.429243,2025-12-17 11:51:05.427730,-243250.001513,hit
181,right,2025-12-17 11:51:06.834749,2025-12-20 07:25:15.426159,2025-12-17 11:51:07.392640,-243248.033519,hit
182,left,2025-12-17 11:51:13.834749,2025-12-20 07:25:15.424776,2025-12-17 11:51:14.464201,-243240.960575,hit
183,right,2025-12-17 11:51:18.834749,2025-12-20 07:25:15.425071,2025-12-17 11:51:19.469656,-243235.955415,hit
184,left,2025-12-17 11:51:23.834749,2025-12-20 07:25:15.425842,2025-12-17 11:51:24.457959,-243230.967883,hit
185,right,2025-12-17 11:51:25.834749,2025-12-20 07:25:15.429016,2025-12-17 11:51:26.403625,-243229.025391,hit
